dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,dataset_name,route_strategy,pattern,device_model,cloud_model,jseq_predicted_device_inference_time,jseq_predicted_device_total_time,jseq_expected_device_finish_time,jseq_expected_device_number_jobs,jseq_predicted_cloud_inference_time,jseq_predicted_cloud_total_time,jseq_expected_cloud_finish_time,jseq_expected_cloud_number_jobs
102,device,129.20,261.00,132.00,129.00,0,"2","3",1772290022431,1772290022563,1772290022692,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title:  #39;Noles put clamps on Wolfpack
                                        News Description: The Florida State offense looked inept in the first half of its game Thursday night against North Carolina State. It played feebly.
                                        ",75,682,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,128.41957962555972,128.419677734375,1772290022559.4197,0,153.59334381942813,153.59326171875,1772290022584.5933,0
104,cloud,154.50,165.00,10.00,155.00,0,"2","3",1772290022558,1772290022568,1772290022723,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Ali gives Iraq fighting chance
                                        News Description: The back of his shirt told the story last night at the Peristeri Olympic Boxing Hall.
                                        ",69,633,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,110.22481263201689,248.8720703125,1772290022806.872,2,142.87639022635307,142.87646484375,1772290022700.8765,0
103,device,127.40,309.00,181.00,128.00,0,"4","3",1772290022531,1772290022712,1772290022840,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Holidays disrupts launch plans for da Vinci rocket team
                                        News Description: KINDERSLEY, SASK. - A team from Ontario has delayed the launch of its private rocket until at least January. The da Vinci Project had planned to use a gigantic balloon to lift a rocket to 24 kilometres.
                                        ",94,775,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,137.22744158327524,165.647216796875,1772290022696.6472,1,167.61169834106977,167.61181640625,1772290022698.6118,0
105,device,129.20,281.00,152.00,129.00,1,"3","3",1772290022709,1772290022861,1772290022990,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Oracle chairman says can close gap with SAP - report
                                        News Description: Oracle Corp can close the gap with SAP, the world #39;s biggest software company, after buying US rival PeopleSoft, Oracle #39;s Chairman Jeff Henley said in an interview published on Wednesday.
                                        ",89,764,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,142.22036035589667,142.220458984375,1772290022851.2205,1,166.9546907171107,166.95458984375,1772290022875.9546,0
106,device,127.10,312.00,185.00,127.00,1,"3","3",1772290022826,1772290023011,1772290023138,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Jury Orders Medtronic to Pay \$109 Mln to Inventor
                                        News Description: A jury in federal court in Tennessee has ordered Medtronic Inc. to pay at least \$109 million to an inventor in a dispute over rights to spinal fusion technology.
                                        ",86,730,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,136.91792439056255,162.138427734375,1772290022988.1384,1,165.01065209651424,165.0107421875,1772290022991.0107,0
108,cloud,150.40,224.00,73.00,151.00,0,"4","3",1772290023052,1772290023125,1772290023276,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Google and Microsft Getting Close
                                        News Description: Google and Microsft Getting Close\\Microsoft partnering with Google? Well sort of, an article released yesterday details the relationship between the two, and the use of Google Deskbar in Microsoft's Partner Pack for Windows, ""a collection of Microsoft and third-party products released last week that Microsoft describes on its Web site ...
                                        ",104,892,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,150.55363695434613,278.712158203125,1772290023330.7122,1,184.62691392578495,184.626953125,1772290023236.627,0
107,device,135.10,245.00,110.00,135.00,1,"3","3",1772290023048,1772290023158,1772290023293,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: UK Watchdog Turns Up Heat on Banks
                                        News Description:  LONDON (Reuters) - Britain's financial regulator will step  up scrutiny of investment banks' management of conflicts of  interest and risk in the wake of a number of high profile cases  such as WorldCom, Enron and Parmalat.
                                        ",91,776,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,132.158415967003,132.158447265625,1772290023180.1584,0,172.06915098441857,172.069091796875,1772290023220.069,0
109,device,130.30,167.00,37.00,130.00,0,"1","3",1772290023276,1772290023313,1772290023443,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Dutch Film Director Theo Van Gogh Killed
                                        News Description: Dutch film director and columnist Theo van Gogh was shot and killed yesterday morning in Amsterdam. The company Gogh owned and worked explained that he was attacked and murdered in the morning at Lineaustraat Street.
                                        ",90,774,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,136.10924980565807,136.109130859375,1772290023412.1091,0,163.32031416845297,163.3203125,1772290023439.3203,0
110,device,123.40,269.00,145.00,124.00,0,"4","3",1772290023319,1772290023464,1772290023588,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Call it one for the pages
                                        News Description: Google #39;s project to archive millions of books from top libraries, experts said, is the first major step toward the company #39;s goal of indexing massive amounts of printed material, music and video.
                                        ",87,746,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,134.2191716458364,134.21923828125,1772290023453.2192,0,156.36567775557594,156.36572265625,1772290023475.3657,0
111,cloud,183.30,256.00,73.00,183.00,1,"3","3",1772290023359,1772290023432,1772290023615,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Crude Oil Ekes Out Small Bounce
                                        News Description:  SINGAPORE (Reuters) - Battered oil prices struggled on  Friday to shake off this week's \$6 slump, edging up from a  12-week low after a massive round of selling triggered by  easing worries about winter supply.
                                        ",89,761,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,139.27414267944653,233.493408203125,1772290023592.4934,1,162.54276658205893,162.542724609375,1772290023521.5427,0
112,device,150.00,277.00,127.00,150.00,0,"4","(2)",1772290023481,1772290023608,1772290023758,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Bill Clinton Helps Launch Search Engine
                                        News Description: Former president Bill Clinton on Monday helped launch a new Internet search company backed by the Chinese government which says its technology uses artificial intelligence to produce better results than Google Inc.
                                        ",86,771,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,138.80648646788066,138.806396484375,1772290023619.8064,0,164.33574703824553,164.335693359375,1772290023645.3357,0
113,cloud,139.90,272.00,132.00,140.00,0,"4","3",1772290023505,1772290023637,1772290023777,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Caterpillar snaps up another remanufacturer of engines
                                        News Description: PEORIA - Caterpillar Inc. said Wednesday it will acquire a South Carolina remanufacturer of engines and automatic transmissions, increasing its US employment base by 500 people. 
                                        ",81,750,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,134.0131488976656,248.819580078125,1772290023753.8196,1,163.2704850133851,163.2705078125,1772290023668.2705,0
114,device,138.20,352.00,214.00,138.00,0,"4","3",1772290023578,1772290023792,1772290023930,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Russian space agency: Space station crew could be forced to return &lt;b&gt;...&lt;/b&gt;
                                        News Description: MOSCOW Space officials in Russia are joining American officials in talking about the potential consequences of the food shortage aboard the international space station.
                                        ",84,775,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,146.8138285239706,188.6201171875,1772290023766.62,1,161.43421045582113,251.704833984375,1772290023829.7048,1
115,cloud,150.40,343.00,192.00,151.00,0,"1","3",1772290023604,1772290023796,1772290023947,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Reclusive Amish could be thrown into election battleground (AFP)
                                        News Description: AFP - Martha Lapp hopes to vote for the first time in the US presidential election, in which the reclusive Amish sect that her family belongs to could play a key role.
                                        ",89,749,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,139.8848976218028,302.505126953125,1772290023906.5051,2,160.96284679218286,225.2333984375,1772290023829.2334,1
116,device,134.10,390.00,256.00,134.00,0,"2","3",1772290023708,1772290023964,1772290024098,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: US ends Jamaica #39;s Cup hopes
                                        News Description: Eddie Johnson scored his fifth goal in three games Wednesday and the US national soccer team eliminated Jamaica from 2006 World Cup contention with a 1-1 tie at Columbus, Ohio.
                                        ",84,725,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,135.37043661075836,193.990478515625,1772290023901.9905,1,162.13290430194974,283.3662109375,1772290023991.3662,1
117,cloud,153.40,377.00,224.00,153.00,0,"1","3",1772290023744,1772290023968,1772290024121,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: For Bush, Kerry, Iraq Is More Than a War (AP)
                                        News Description: AP - President Bush and Sen. John Kerry are using Iraq to advance their negative campaign tactics as the U.S. military death toll in Iraq tops 1,000. War, it seems, is just another excuse to call the other guy names.
                                        ",98,779,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,136.41761824666688,294.408203125,1772290024038.4082,2,164.78999463682374,250.0234375,1772290023994.0234,1
118,device,135.20,438.00,302.00,136.00,0,"4","3",1772290023836,1772290024138,1772290024274,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Xbox owner sues MS
                                        News Description: p2pnet.net News:- Microsoft is being sued for damages, restitution and other costs and fees,  quot;on behalf of all Xbox owners across the United States, quot; says Reuters.
                                        ",79,709,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,134.0627842155122,200.05322265625,1772290024036.0532,1,157.31655545278326,315.340087890625,1772290024151.34,1
119,cloud,167.90,395.00,227.00,168.00,1,"3","3",1772290023915,1772290024142,1772290024310,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Nikkei up by midmorning; Intel update supports techs
                                        News Description: TOKYO (CBS.MW) - Japanese stock indexes rose by midmorning Friday as Intel #39;s higher-than-expected sales forecast listed the Japanese tech sector.
                                        ",77,719,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,132.59628004360886,253.6494140625,1772290024168.6494,2,167.0957402970933,246.119140625,1772290024161.1191,1
120,device,124.30,281.00,157.00,124.00,0,"2","3",1772290024142,1772290024299,1772290024423,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Portsmouth Manager Redknapp Resigns to Take Break #39; From Soccer
                                        News Description: Harry Redknapp has quit as manager of English soccer Premiership club Portsmouth and said he wants a complete break #39; #39; from the game, the club Web site reported.
                                        ",87,752,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,137.18988876893567,137.18994140625,1772290024279.19,0,164.02061720024722,164.0205078125,1772290024306.0205,0
122,cloud,126.60,193.00,67.00,126.00,0,"2","3",1772290024267,1772290024334,1772290024460,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Liberty rally to edge Shock
                                        News Description: Bethany Donaphin didn #39;t have time to think when she got the ball with the score tied and clock winding down in regulation. Donaphin hit a turnaround jumper with 0.5 of a second remaining to lift the host New 
                                        ",92,757,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,139.14868030511522,278.02880859375,1772290024545.0288,2,159.06574136755717,159.065673828125,1772290024426.0657,0
121,device,111.70,293.00,182.00,111.00,0,"4","3",1772290024261,1772290024443,1772290024554,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: A U.S. brain drain?
                                        News Description: A drop in engineering degrees combined with a fall-off in foreign students matriculating at U.S. colleges spells big trouble ahead.
                                        ",72,668,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,126.6900918638166,144.880126953125,1772290024405.8801,1,154.1387708368399,154.138671875,1772290024415.1387,0
124,cloud,207.10,359.00,152.00,207.00,0,"2","3",1772290024329,1772290024481,1772290024688,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Red Sox Formula Is a Model for Success
                                        News Description: As the shuffling of players intensifies this off-season, some of the Boston Red Sox' pictures will come down. The champions will have to change.
                                        ",80,700,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,122.81954021599944,351.13427734375,1772290024680.1343,2,156.3887281924213,253.454345703125,1772290024582.4543,1
123,device,131.20,410.00,279.00,131.00,1,"3","3",1772290024295,1772290024574,1772290024705,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Update 8: Crude Oil Futures Sink to \$46 Per Barrel
                                        News Description: December delivery crude on the New York Mercantile Exchange dropped 76 cents to \$46.11 per barrel. The benchmark light, sweet crude remained about \$8 a barrel cheaper than its closing record of \$55.17 recorded Oct. 22 and Oct. 26.
                                        ",97,802,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,151.43455177155448,262.314697265625,1772290024557.3147,2,168.38652570718182,299.4521484375,1772290024594.4521,1
125,device,132.30,143.00,10.00,133.00,0,"1","3",1772290024725,1772290024735,1772290024868,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Arafat #39;s Health Record Submitted to Palestinian Authority
                                        News Description: The health records of Yasser Arafat, who died at Percy Military hospital near Paris last month, have been submitted to Palestinian authorities.
                                        ",78,722,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,134.33899897591533,134.339111328125,1772290024859.339,0,150.84448047791474,150.844482421875,1772290024875.8445,0
126,cloud,189.80,200.00,10.00,190.00,1,"3","3",1772290024729,1772290024739,1772290024929,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Jones Buys Barneys in \$400 Million Deal
                                        News Description: A company with a middle-brow reputation announced a deal today to buy the singularly trendy clothing chain.
                                        ",72,665,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,123.65767239037972,253.996826171875,1772290024982.9968,1,158.148677747411,158.148681640625,1772290024887.1487,0
128,device,146.20,150.00,4.00,146.00,0,"2","3",1772290024885,1772290024889,1772290025035,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: US Men Have Right Touch in Relay Duel Against Australia
                                        News Description: THENS, Aug. 17 - So Michael Phelps is not going to match the seven gold medals won by Mark Spitz. And it is too early to tell if he will match Aleksandr Dityatin, the Soviet gymnast who won eight total medals in 1980. But those were not the ...
                                        ",107,817,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,140.18822137619588,140.188232421875,1772290025025.1882,0,158.47806505839776,294.46533203125,1772290025179.4653,1
127,cloud,151.90,317.00,165.00,152.00,1,"3","3",1772290024853,1772290025018,1772290025170,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Disney Profit Up, TV Outshines Studio
                                        News Description:  LOS ANGELES (Reuters) - Walt Disney Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DIS.N target=/stocks/quickinfo/fullquote""&gt;DIS.N&lt;/A&gt; posted a 24  percent rise in profit on Thursday as advertising gains at ESPN  and ABC television networks more than made up for a sharp  slowdown at Disney's movie studio.
                                        ",94,894,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,168.31146406570838,168.3115234375,1772290025021.3115,0,167.9872573158258,167.9873046875,1772290025020.9873,0
129,device,132.60,142.00,10.00,132.00,0,"4","3",1772290025213,1772290025223,1772290025355,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Music file-sharing case heads to high court
                                        News Description: eeding the pleas of the entertainment industry, the US Supreme Court has agreed to consider calling a halt to Internet file-sharing that allows millions of computer users to obtain free copies of movies and music.
                                        ",90,774,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,142.35611147278286,142.356201171875,1772290025355.3562,0,173.26129848458672,173.26123046875,1772290025386.2612,0
131,cloud,140.00,150.00,10.00,140.00,1,"3","3",1772290025341,1772290025351,1772290025491,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Oracle #39;s bid still facing hurdles
                                        News Description: PeopleSoft reiterated on Tuesday its opposition to a \$7.7 billion takeover offer from Oracle after the European Union approved the bid, removing the last regulatory hurdle to a deal.
                                        ",83,738,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,139.24449053842403,163.423583984375,1772290025504.4236,1,163.4145326008562,163.41455078125,1772290025504.4146,0
130,device,165.60,312.00,146.00,166.00,0,"4","(2)",1772290025231,1772290025377,1772290025543,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Nasa to resume shuttle missions
                                        News Description: The American space agency Nasa says the first space shuttle mission since the Columbia disaster of 2003 is to be launched next May or early June.
                                        ",79,694,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,134.17920468417208,134.17919921875,1772290025365.1792,0,157.23969001807907,157.23974609375,1772290025388.2397,0
132,device,139.90,185.00,45.00,140.00,0,"4","3",1772290025521,1772290025566,1772290025706,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: NASA Puts Hands-Free Linkup to a Test
                                        News Description: Tuesday, barring a weather-caused delay, for the first time the United States will send an autonomous robot vehicle to join up with a satellite and conduct a 20-hour demonstration of its abilities -- without any human guidance.
                                        ",92,782,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,142.548080924603,142.548095703125,1772290025663.548,0,159.57033405727273,159.5703125,1772290025680.5703,0
133,device,125.60,161.00,36.00,125.00,0,"2","3",1772290025692,1772290025728,1772290025853,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Hanover Striker Mathis to Return to US
                                        News Description: Hanover 96 striker Clint Mathis is to return to the United States after only a year in the Bundesliga, the German club said Tuesday.
                                        ",79,688,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,126.93087590275118,126.930908203125,1772290025818.931,0,149.54651091591717,149.546630859375,1772290025841.5466,0
134,device,141.00,145.00,5.00,140.00,0,"4","3",1772290025899,1772290025904,1772290026044,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Nokia to unify smartphone software
                                        News Description: AMSTERDAM: Nokia, the world #39;s biggest mobile phone maker, said on Wednesday it will create a single software platform for smart mobile phones that double as TVs, MP3 players, radios and e-mail devices.
                                        ",86,757,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,134.66463514531316,134.66455078125,1772290026033.6646,0,164.54605775599663,164.546142578125,1772290026063.5461,0
135,device,151.20,156.00,4.00,152.00,1,"3","3",1772290026074,1772290026078,1772290026230,"Task: Determine whether the following news article belong to world, sports, business or Sci/Tech category.
                                        Categories: World (1), Sports (2), Business (3), Sci/Tech (4).
                                        Instructions: Answer with ONLY the id (1,2,3 or 4) of the class. Do not provide any explanation or additional text.
                                        News Title: Bank on it: Checks won #39;t float, they #39;ll bounce
                                        News Description: or write a check before the funds are available in their accounts - might soon find themselves at risk for more bounced checks and high overdraft fees.
                                        ",85,723,1772290012713,1772290068978,ag_news_test,jseq,exponential-arrival,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct,134.8660563024956,134.865966796875,1772290026208.866,0,152.23226233493637,152.232177734375,1772290026226.2322,0
